,id,img_name,img_generation_promt,rating
3442,10247,"4_A_red,_white_and_black_checkerboard_pattern_or_striped_background,_with_a_gold_checkerboard_pattern_on_a_white_background..jpg","4_A_red,_white_and_black_checkerboard_pattern_or_striped_background,_with_a_gold_checkerboard_pattern_on_a_white_background.",4
3443,10249,"4_Macro_of_insect_wing,_closeup,_fractal_filigram,_clear_focus,_very_detailed..jpg","4_Macro_of_insect_wing,_closeup,_fractal_filigram,_clear_focus,_very_detailed.",4
3444,10257,4_An_industrial_shot_with_the_whole_world_is_missing..jpg,4_An_industrial_shot_with_the_whole_world_is_missing.,2
3445,10259,"4_A_photo_of_one_flat_and_wide_cup-shape_palm,..jpg","4_A_photo_of_one_flat_and_wide_cup shape_palm,.",2
3446,10260,4_A_color_image_of_a_fish's_scales_and_skin..jpg,4_A_color_image_of_a_fish's_scales_and_skin.,4
3447,10264,"4_The_most_realistic_seamless_texture_of_rock_on_the_planet_earth,_professionally_done,_detailed,_close_up,_detailed,_smooth_gradi.jpg","4_The_most_realistic_seamless_texture_of_rock_on_the_planet_earth,_professionally_done,_detailed,_close_up,_detailed,_smooth_gradi",4
3448,10267,"4_Hyper_realistic_close_up_blood_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_trending_on_artstation..jpg","4_Hyper_realistic_close_up_blood_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_trending_on_artstation.",2
3449,10270,"4_A_stylized_and_stylized_vector,_the_skin_appears_to_be_made_of_layers_of_the_materials..jpg","4_A_stylized_and_stylized_vector,_the_skin_appears_to_be_made_of_layers_of_the_materials.",2
3450,10271,"4_Black_and_white,_macro_of_spiral_shell,_octopoid_echinoidea,_close-up,_diorama..jpg","4_Black_and_white,_macro_of_spiral_shell,_octopoid_echinoidea,_close up,_diorama.",4
3451,10274,"4_How_to_draw_a_vampire,_photorealism_&_realistic_drawing,_ultra_realistic_blood_on_canvas,_8_k..jpg","4_How_to_draw_a_vampire,_photorealism_&_realistic_drawing,_ultra_realistic_blood_on_canvas,_8_k.",2
3452,10283,"4_High_resolution_photography,_macro_photo,_high_resolution_photograph,_high_resolution,_macro_photo..jpg","4_High_resolution_photography,_macro_photo,_high_resolution_photograph,_high_resolution,_macro_photo.",2
3453,10297,4_A_seamless_pattern_of_close-up_of_3d_futuristic_sci-fi_white_and_gold-..jpg,4_A_seamless_pattern_of_close up_of_3d_futuristic_sci fi_white_and_gold .,4
3454,10299,"4_Macro_realistic,_vibrante_colors,_vibrant_and_sharp,_art_by_alan_cattin,_intricate,_hyperreal,_hyper-real,_colorful,_octane_rend.jpg","4_Macro_realistic,_vibrante_colors,_vibrant_and_sharp,_art_by_alan_cattin,_intricate,_hyperreal,_hyper real,_colorful,_octane_rend",4
3455,10300,"4_Daring_and_fearless,_you_are_brave_in_your_heart_and_soul,_have_the_courage_to_move_forward_to_your_vision,_do_what's_right,_hav.jpg","4_Daring_and_fearless,_you_are_brave_in_your_heart_and_soul,_have_the_courage_to_move_forward_to_your_vision,_do_what's_right,_hav",2
3456,10304,"4_Scanned_ink_splat_photoshop:_ink,_brushy,_digital,_y2_k..jpg","4_Scanned_ink_splat_photoshop:_ink,_brushy,_digital,_y2_k.",4
3457,10305,4_Photorealistic_super_macro_and_photoshop_blood_on_tar_art_by_greg_rutkowski..jpg,4_Photorealistic_super_macro_and_photoshop_blood_on_tar_art_by_greg_rutkowski.,2
3458,10308,4_An_image_that_has_its_own_sound_effects..jpg,4_An_image_that_has_its_own_sound_effects.,2
3459,10311,"4_Digital_work_of_art,_abstract_art_of_3d_fractals_with_a_retro_vibe,_stylistic_brushwork_of_abstracts,_abstract_deco_art,_hyper_r.jpg","4_Digital_work_of_art,_abstract_art_of_3d_fractals_with_a_retro_vibe,_stylistic_brushwork_of_abstracts,_abstract_deco_art,_hyper_r",4
3460,10320,4_A_grainy_photo_of_a_piece_of_the_sun..jpg,4_A_grainy_photo_of_a_piece_of_the_sun.,2
3461,10321,"4_A_close-up_of_a_deep_sea_creature,_tentacles_of_poly..jpg","4_A_close up_of_a_deep_sea_creature,_tentacles_of_poly.",2
3462,10322,4_Macro_of_a_beach_with_two_seashells_and_a_starfish..jpg,4_Macro_of_a_beach_with_two_seashells_and_a_starfish.,4
3463,10324,"4_The_inner_layer_of_an_animal_skin_or_leaf,_in_ultra_detail_detailed,_and_hyper_realistic..jpg","4_The_inner_layer_of_an_animal_skin_or_leaf,_in_ultra_detail_detailed,_and_hyper_realistic.",4
3464,10344,"4_4k_hd_image,_high_detail_and_quality_photograph,_shot..jpg","4_4k_hd_image,_high_detail_and_quality_photograph,_shot.",2
3465,10348,"4_Vignette,_1_of_3,_wide_shot_with_1_x_1_cm_focus,_no_vignette,_no_focus_blur,_sharp_image,_wide..jpg","4_Vignette,_1_of_3,_wide_shot_with_1_x_1_cm_focus,_no_vignette,_no_focus_blur,_sharp_image,_wide.",2
3466,10352,4_Abstract_pattern_of_a_big_white_rectangle_repeated_all_over_the_image..jpg,4_Abstract_pattern_of_a_big_white_rectangle_repeated_all_over_the_image.,4
3467,10360,"4_The_body_is_blue_with_a_red_flower_that_is_pink_and_purple,_detail_shot_from_behind,_zaha_hadid..jpg","4_The_body_is_blue_with_a_red_flower_that_is_pink_and_purple,_detail_shot_from_behind,_zaha_hadid.",4
3468,10361,"4_Hyper_realistic_blood,_high_quality_texture,_vibrante_colors,_colorful..jpg","4_Hyper_realistic_blood,_high_quality_texture,_vibrante_colors,_colorful.",4
3469,10365,4_Simple_and_simple_with_a_warm_lighting_effect_and_an_airy_feeling..jpg,4_Simple_and_simple_with_a_warm_lighting_effect_and_an_airy_feeling.,2
3470,10366,"4_Ultra_realistic_super_close_up_blood_on_a_floor_tile_that_creates_a_gradient_effect_with_intense_colors,_ultra_detailed,_trended.jpg","4_Ultra_realistic_super_close_up_blood_on_a_floor_tile_that_creates_a_gradient_effect_with_intense_colors,_ultra_detailed,_trended",2
3471,10371,"4_Handful_of_trees_in_background,_small_plants_and_plants_in_foreground..jpg","4_Handful_of_trees_in_background,_small_plants_and_plants_in_foreground.",4
3472,10377,"4_Textured_squares_in_three_different_colors,_flat,_no_edges..jpg","4_Textured_squares_in_three_different_colors,_flat,_no_edges.",4
3474,10382,4_A_photograph_made_from_the_real-world_texture_of_wood_in_the_form_of_a_vase..jpg,4_A_photograph_made_from_the_real world_texture_of_wood_in_the_form_of_a_vase.,4
3475,10383,"4_A_photo_of_a_mushroom's_gills_from_the_top_that_is_purple_and_grey_with_beautiful_colors,_microscopic_view_of_patterns,_maximum_.jpg","4_A_photo_of_a_mushroom's_gills_from_the_top_that_is_purple_and_grey_with_beautiful_colors,_microscopic_view_of_patterns,_maximum_",4
3476,10384,"4_An_abstract_abstract_of_a_3D_painting_that_is_3D,_realistic,_and_is_composed_of_various_colors..jpg","4_An_abstract_abstract_of_a_3D_painting_that_is_3D,_realistic,_and_is_composed_of_various_colors.",2
3477,10397,4_Textured_art_photography_that_explores_the_concept_of_texture..jpg,4_Textured_art_photography_that_explores_the_concept_of_texture.,2
3478,10398,4_Dior_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_arti.jpg,4_Dior_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_artist_makeup_arti,2
3479,10399,"4_8_k_4k,_high_resolution_photography_of,_4k_photography_in,_hd_photography..jpg","4_8_k_4k,_high_resolution_photography_of,_4k_photography_in,_hd_photography.",2
3480,10400,"4_Realistic_landscape_using_an_effect_called_lens_flare,_lens_flare_8..jpg","4_Realistic_landscape_using_an_effect_called_lens_flare,_lens_flare_8.",2
3481,10406,4_Photo_of_ocean_waves_and_a_seahorse_inside..jpg,4_Photo_of_ocean_waves_and_a_seahorse_inside.,2
3484,10414,"4_Abstract_artwork_of_various_textures,_smooth_colors_and_shapes,_deco_art,_abstracted_color_patterns..jpg","4_Abstract_artwork_of_various_textures,_smooth_colors_and_shapes,_deco_art,_abstracted_color_patterns.",4
3485,10420,"4_2d_text_on_a_simple_cylinder,_with_two_fonts,_white,_transparent,_red_type,_with_a_clear_background,_for_better_contrast_and_rea.jpg","4_2d_text_on_a_simple_cylinder,_with_two_fonts,_white,_transparent,_red_type,_with_a_clear_background,_for_better_contrast_and_rea",2
3486,10428,"4_Red_lines_on_white_paper,_textured,_textured,_a_drawing_done_at_the_school_of_fine_arts,_a_photograph_with_the_edge..jpg","4_Red_lines_on_white_paper,_textured,_textured,_a_drawing_done_at_the_school_of_fine_arts,_a_photograph_with_the_edge.",2
3487,10436,4_A_lot_of_different_kinds_of_things_I_guess..jpg,4_A_lot_of_different_kinds_of_things_I_guess.,2
3488,10442,"4_A_mushroom’s_cap_from_the_side,_with_a_gills_opening_up_to_a_mushroom..jpg","4_A_mushroom’s_cap_from_the_side,_with_a_gills_opening_up_to_a_mushroom.",2
3489,10443,"4_High-tech_design,_concept_cars,_futuristic_sci-fi,_advanced_technology,_advanced_technology_and_design,_cutting_edge_design,_fut.jpg","4_High tech_design,_concept_cars,_futuristic_sci fi,_advanced_technology,_advanced_technology_and_design,_cutting_edge_design,_fut",2
3490,10445,"4_a_black_and_white_version_of_the_previous,_but_with_a_slight_gradient_effect_and_a_bit_more_lighting..jpg","4_a_black_and_white_version_of_the_previous,_but_with_a_slight_gradient_effect_and_a_bit_more_lighting.",2
3491,10448,"4_A_shot_that_is_more_dark,_with_high_contrast,_and_not_really_pretty..jpg","4_A_shot_that_is_more_dark,_with_high_contrast,_and_not_really_pretty.",2
3492,10453,"4_A_single_rusty_spot_on_asphalt,_bright_white_sky_behind..jpg","4_A_single_rusty_spot_on_asphalt,_bright_white_sky_behind.",4
3493,10464,4_Hand_cut_iron_ore_is_being_loaded_into_a_wagon..jpg,4_Hand_cut_iron_ore_is_being_loaded_into_a_wagon.,2
3494,10466,4_A_detail_shot_inside_of_a_spherical_room..jpg,4_A_detail_shot_inside_of_a_spherical_room.,2
3495,10467,4_A_scene_that's_a_mix_of_a_cave_and_a_natural_cave_and_a_lake_with_a_waterfall..jpg,4_A_scene_that's_a_mix_of_a_cave_and_a_natural_cave_and_a_lake_with_a_waterfall.,2
3496,10471,"4_Realist,_realistic_super_macro_photo,_made_in_photoshop_with_a_brush,_8_k,_3_k..jpg","4_Realist,_realistic_super_macro_photo,_made_in_photoshop_with_a_brush,_8_k,_3_k.",2
3498,10483,"4_Realistic_photo_of_one_model_in_an_apron_holding_a_cup_of_hot_coffee,_professional_photo,_instagram_photo,_10_mm..jpg","4_Realistic_photo_of_one_model_in_an_apron_holding_a_cup_of_hot_coffee,_professional_photo,_instagram_photo,_10_mm.",2
3499,10490,4_A_shot_from_above_with_a_360_degree_perspective_of_a_natural_object..jpg,4_A_shot_from_above_with_a_360_degree_perspective_of_a_natural_object.,4
3500,10502,"4_Detail_and_fine_art_print_from_photoshop,_with_no_texture_or_photorecalcit,_all_image_are_high_quality_and_high_resolution_image.jpg","4_Detail_and_fine_art_print_from_photoshop,_with_no_texture_or_photorecalcit,_all_image_are_high_quality_and_high_resolution_image",2
3501,10504,"4_Large_areas_with_high_and_low_resolution_textures,_and_a_variety_of_textures,_small_details,_and_clean_and_unruly..jpg","4_Large_areas_with_high_and_low_resolution_textures,_and_a_variety_of_textures,_small_details,_and_clean_and_unruly.",4
3502,10505,4_One_of_the_pictures_that_are_only_made_of_black_and_white_with_red_or_orange_spots..jpg,4_One_of_the_pictures_that_are_only_made_of_black_and_white_with_red_or_orange_spots.,2
3504,10511,4_Simple_design_to_complex_design_in_the_creation_of_different_artworks..jpg,4_Simple_design_to_complex_design_in_the_creation_of_different_artworks.,4
3505,10518,"4_4k_macro_real_image,_real_coral,_realistic_in_its_composition,_clear_focus,_closeup,_bright..jpg","4_4k_macro_real_image,_real_coral,_realistic_in_its_composition,_clear_focus,_closeup,_bright.",4
3506,10519,4_An_illustration_of_a_model_wearing_a_black_mask_and_a_large_black_collar..jpg,4_An_illustration_of_a_model_wearing_a_black_mask_and_a_large_black_collar.,2
3507,10523,"4_Macro_in_the_air_of_the_sea_shore_with_white_rock,_very_detailed,_large,_clean_focus,_clear_focus,_very_clear..jpg","4_Macro_in_the_air_of_the_sea_shore_with_white_rock,_very_detailed,_large,_clean_focus,_clear_focus,_very_clear.",2
3508,10524,"4_A_small_portion_of_a_big_image_-_i_did_this_on_photoshop,_using_the_clone_stamp_tool,_then_changing_the_brush_and_the_blend_sett.jpg","4_A_small_portion_of_a_big_image_ _i_did_this_on_photoshop,_using_the_clone_stamp_tool,_then_changing_the_brush_and_the_blend_sett",2
3509,10532,"4_Image_with_text_showing_up_at_the_bottom_of_the_page,_in_the_first_sentence,_on_an_ad..jpg","4_Image_with_text_showing_up_at_the_bottom_of_the_page,_in_the_first_sentence,_on_an_ad.",2
3511,10538,"4_Ultra_realistic_portrait_makeup_by_mr_a,_photorealistic,_photorealistic,_realistic,_realistic,_photorealistic,_vignette,_natural.jpg","4_Ultra_realistic_portrait_makeup_by_mr_a,_photorealistic,_photorealistic,_realistic,_realistic,_photorealistic,_vignette,_natural",2
3512,10547,"4_Portrait,_high_resolution,_with_a_soft_background,_detail_focus,_full_resolution..jpg","4_Portrait,_high_resolution,_with_a_soft_background,_detail_focus,_full_resolution.",2
3513,10549,"4_Bikini_bathing_model,_a_long_beach,_clear_focus,_blue_water,_high_resolution,_with_details..jpg","4_Bikini_bathing_model,_a_long_beach,_clear_focus,_blue_water,_high_resolution,_with_details.",2
3514,10557,4_Small_squares_of_the_image_in_different_color_combinations..jpg,4_Small_squares_of_the_image_in_different_color_combinations.,2
3515,10563,4_The_entire_interior_and_exterior_of_a_high_end_room_with_the_light_set_on_a_table..jpg,4_The_entire_interior_and_exterior_of_a_high_end_room_with_the_light_set_on_a_table.,2
3516,10571,"4_Macro_shot_of_a_piece_of_iron_ore,_8_k..jpg","4_Macro_shot_of_a_piece_of_iron_ore,_8_k.",4
3517,10583,4_3d_concept_car_futuristic_zaha_hadid_futuristic_futuristic..jpg,4_3d_concept_car_futuristic_zaha_hadid_futuristic_futuristic.,2
3518,10585,"4_Macro_shots_with_small_flies_and_other_insects_on_leaves,_leaves_on_an_apple_with_the_insect_and_the_apple_in_the_middle,_macro,.jpg","4_Macro_shots_with_small_flies_and_other_insects_on_leaves,_leaves_on_an_apple_with_the_insect_and_the_apple_in_the_middle,_macro,",2
3519,10592,"4_Seamless_seamless_texture_of_stone,_made_of_small_pebbles_and_natural_textures_with_no_windows_and_doors..jpg","4_Seamless_seamless_texture_of_stone,_made_of_small_pebbles_and_natural_textures_with_no_windows_and_doors.",4
3520,10598,"4_A_shot_looking_at_the_sea,_the_beach,_and_the_blue_sea,_a_shot_looking_out_at_the_horizon,_a_shot_looking_at_the_ocean..jpg","4_A_shot_looking_at_the_sea,_the_beach,_and_the_blue_sea,_a_shot_looking_out_at_the_horizon,_a_shot_looking_at_the_ocean.",2
3522,10619,"4_Hyper_realistic_blood_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_trending_on_artstation,_octane_render,.jpg","4_Hyper_realistic_blood_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_trending_on_artstation,_octane_render,",2
3523,10622,"4_A_macro_of_a_piece_of_green_paper_folded_into_a_tiny_little_square,_closeup,_microscopic_view_of_the_detailed_patterns,_closeup,.jpg","4_A_macro_of_a_piece_of_green_paper_folded_into_a_tiny_little_square,_closeup,_microscopic_view_of_the_detailed_patterns,_closeup,",4
3524,10625,"4_An_abstract_deco_art,_with_a_soft_color_palette,_warm_and_soft_tone,_hyper_realistic_texture,_8K_HDR,_Octane..jpg","4_An_abstract_deco_art,_with_a_soft_color_palette,_warm_and_soft_tone,_hyper_realistic_texture,_8K_HDR,_Octane.",4
3525,10627,"4_High-resolution_photo_detailing_very_thick_dark_long_hair,_small_details..jpg","4_High resolution_photo_detailing_very_thick_dark_long_hair,_small_details.",2
3526,10629,"4_The_picture_covers_a_large_part_of_the_canvas_and_it_is_very_detailed,_dark_purple,_grey_texture..jpg","4_The_picture_covers_a_large_part_of_the_canvas_and_it_is_very_detailed,_dark_purple,_grey_texture.",2
3527,10653,4_A_collection_of_the_best_street_photography_images_in_the_world..jpg,4_A_collection_of_the_best_street_photography_images_in_the_world.,2
3528,10655,"4_The_ocean_floor_at_100_m_deep_from_oceanographer,_at_400_m_wide_with_small_submarine,_at_400..jpg","4_The_ocean_floor_at_100_m_deep_from_oceanographer,_at_400_m_wide_with_small_submarine,_at_400.",2
3529,10661,4_Black_text_on_a_white_background_with_light_red_font..jpg,4_Black_text_on_a_white_background_with_light_red_font.,2
3531,10670,"4_2,_is_focused,_consistent,_sharp_lens,_high_resolution,_low_level_lighting,_highly_detailed_object_rendering_of_a_natural_scene..jpg","4_2,_is_focused,_consistent,_sharp_lens,_high_resolution,_low_level_lighting,_highly_detailed_object_rendering_of_a_natural_scene.",2
3532,10678,4_3d_texture_photo_scanned_photograph_of_a_single_grain_with_a_variety_of_lighting_to_achieve_realism..jpg,4_3d_texture_photo_scanned_photograph_of_a_single_grain_with_a_variety_of_lighting_to_achieve_realism.,4
3533,10698,4_Modern_realism_a_highly_detailed_image_of_realistic_architecture..jpg,4_Modern_realism_a_highly_detailed_image_of_realistic_architecture.,2
3534,10699,"4_Hyper_realistic_close_up_blood,_in_close_up_perspective_where_the_red_drops_make_a_little_puddles_on_white_ground_in_the_backgro.jpg","4_Hyper_realistic_close_up_blood,_in_close_up_perspective_where_the_red_drops_make_a_little_puddles_on_white_ground_in_the_backgro",2
3535,10706,"4_A_scene_of_a_large_building_with_small_rectangular_windows,_with_two_lines_on_one_side_made_by_two_lines_of_bricks,_realistic_hi.jpg","4_A_scene_of_a_large_building_with_small_rectangular_windows,_with_two_lines_on_one_side_made_by_two_lines_of_bricks,_realistic_hi",4
3536,10708,"4_Color_tones_of_gold,_silver,_platinum,_red,_black,_white..jpg","4_Color_tones_of_gold,_silver,_platinum,_red,_black,_white.",2
3537,10709,4_I_am_a_realistic_photo_for_your_real_world..jpg,4_I_am_a_realistic_photo_for_your_real_world.,2
3538,10710,4_Black_&_white_picture_with_different_sized_circles_in_different_colors..jpg,4_Black_&_white_picture_with_different_sized_circles_in_different_colors.,4
3539,10712,4_This_is_a_fractal_of_the_whole_earth..jpg,4_This_is_a_fractal_of_the_whole_earth.,2
3540,10714,4_Very_photorealistic_3D_computer_render_of_a_fractal_butterfly..jpg,4_Very_photorealistic_3D_computer_render_of_a_fractal_butterfly.,2
3541,10720,4_Small_rectangular_pieces_of_wood_in_various_light_or_dark..jpg,4_Small_rectangular_pieces_of_wood_in_various_light_or_dark.,2
3542,10721,4_Staircase_painting_at_the_end_of_the_18th_century..jpg,4_Staircase_painting_at_the_end_of_the_18th_century.,4
3543,10727,"4_Hyper_realistic_super_macro_blood_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_trending_on_artstation,_oc.jpg","4_Hyper_realistic_super_macro_blood_on_tar,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_trending_on_artstation,_oc",2
3544,10728,"4_An_image_of_a_sculpture-like_piece_of_art,_made_of_glass..jpg","4_An_image_of_a_sculpture like_piece_of_art,_made_of_glass.",2
3545,10731,"4_Natural_lighting_or_backlight_photo_with_a_black,_blurred_or_partially_lost_object_in_the_main_of_the_image..jpg","4_Natural_lighting_or_backlight_photo_with_a_black,_blurred_or_partially_lost_object_in_the_main_of_the_image.",2
3546,10733,"4_Super_crisp,_ultra_sharp,_photorealistic,_vibrante_colors,_trending_around_the_world..jpg","4_Super_crisp,_ultra_sharp,_photorealistic,_vibrante_colors,_trending_around_the_world.",2
3547,10734,4_Deep_space_galaxy_star_lightscape_galaxy_nebula_galaxies_galaxies_stellar_structure_galaxies..jpg,4_Deep_space_galaxy_star_lightscape_galaxy_nebula_galaxies_galaxies_stellar_structure_galaxies.,4
