id,img_generation_promt,rating,img_path
10271,"Black and white, macro of spiral shell, octopoid echinoidea, close up, diorama.",3,all_data/3/10271.jpg
10274,"How to draw a vampire, photorealism & realistic drawing, ultra realistic blood on canvas, 8 k.",1,all_data/1/10274.jpg
10283,"High resolution photography, macro photo, high resolution photograph, high resolution, macro photo.",1,all_data/1/10283.jpg
10297,A seamless pattern of close up of 3d futuristic sci fi white and gold .,3,all_data/3/10297.jpg
10299,"Macro realistic, vibrante colors, vibrant and sharp, art by alan cattin, intricate, hyperreal, hyper real, colorful, octane rend",3,all_data/3/10299.jpg
10300,"Daring and fearless, you are brave in your heart and soul, have the courage to move forward to your vision, do what's right, hav",1,all_data/1/10300.jpg
10304,"Scanned ink splat photoshop: ink, brushy, digital, y2 k.",3,all_data/3/10304.jpg
10305,Photorealistic super macro and photoshop blood on tar art by greg rutkowski.,1,all_data/1/10305.jpg
10308,An image that has its own sound effects.,1,all_data/1/10308.jpg
10311,"Digital work of art, abstract art of 3d fractals with a retro vibe, stylistic brushwork of abstracts, abstract deco art, hyper r",3,all_data/3/10311.jpg
10320,A grainy photo of a piece of the sun.,1,all_data/1/10320.jpg
10321,"A close up of a deep sea creature, tentacles of poly.",1,all_data/1/10321.jpg
10322,Macro of a beach with two seashells and a starfish.,3,all_data/3/10322.jpg
10324,"The inner layer of an animal skin or leaf, in ultra detail detailed, and hyper realistic.",3,all_data/3/10324.jpg
10344,"4k hd image, high detail and quality photograph, shot.",1,all_data/1/10344.jpg
10348,"Vignette, 1 of 3, wide shot with 1 x 1 cm focus, no vignette, no focus blur, sharp image, wide.",1,all_data/1/10348.jpg
10352,Abstract pattern of a big white rectangle repeated all over the image.,3,all_data/3/10352.jpg
10360,"The body is blue with a red flower that is pink and purple, detail shot from behind, zaha hadid.",3,all_data/3/10360.jpg
10361,"Hyper realistic blood, high quality texture, vibrante colors, colorful.",3,all_data/3/10361.jpg
10365,Simple and simple with a warm lighting effect and an airy feeling.,1,all_data/1/10365.jpg
10366,"Ultra realistic super close up blood on a floor tile that creates a gradient effect with intense colors, ultra detailed, trended",1,all_data/1/10366.jpg
10371,"Handful of trees in background, small plants and plants in foreground.",3,all_data/3/10371.jpg
10377,"Textured squares in three different colors, flat, no edges.",3,all_data/3/10377.jpg
10382,A photograph made from the real world texture of wood in the form of a vase.,3,all_data/3/10382.jpg
10383,"A photo of a mushroom's gills from the top that is purple and grey with beautiful colors, microscopic view of patterns, maximum",3,all_data/3/10383.jpg
10384,"An abstract abstract of a 3D painting that is 3D, realistic, and is composed of various colors.",1,all_data/1/10384.jpg
10397,Textured art photography that explores the concept of texture.,1,all_data/1/10397.jpg
10398,Dior makeup artist makeup artist makeup artist makeup artist makeup artist makeup artist makeup artist makeup artist makeup arti,1,all_data/1/10398.jpg
10399,"8 k 4k, high resolution photography of, 4k photography in, hd photography.",1,all_data/1/10399.jpg
10400,"Realistic landscape using an effect called lens flare, lens flare 8.",1,all_data/1/10400.jpg
10406,Photo of ocean waves and a seahorse inside.,1,all_data/1/10406.jpg
10414,"Abstract artwork of various textures, smooth colors and shapes, deco art, abstracted color patterns.",3,all_data/3/10414.jpg
10420,"2d text on a simple cylinder, with two fonts, white, transparent, red type, with a clear background, for better contrast and rea",1,all_data/1/10420.jpg
10428,"Red lines on white paper, textured, textured, a drawing done at the school of fine arts, a photograph with the edge.",1,all_data/1/10428.jpg
10436,A lot of different kinds of things I guess.,1,all_data/1/10436.jpg
10442,"A mushroom’s cap from the side, with a gills opening up to a mushroom.",1,all_data/1/10442.jpg
10443,"High tech design, concept cars, futuristic sci fi, advanced technology, advanced technology and design, cutting edge design, fut",1,all_data/1/10443.jpg
10445,"a black and white version of the previous, but with a slight gradient effect and a bit more lighting.",1,all_data/1/10445.jpg
10448,"A shot that is more dark, with high contrast, and not really pretty.",1,all_data/1/10448.jpg
10453,"A single rusty spot on asphalt, bright white sky behind.",3,all_data/3/10453.jpg
10464,Hand cut iron ore is being loaded into a wagon.,1,all_data/1/10464.jpg
10466,A detail shot inside of a spherical room.,1,all_data/1/10466.jpg
10467,A scene that's a mix of a cave and a natural cave and a lake with a waterfall.,1,all_data/1/10467.jpg
10471,"Realist, realistic super macro photo, made in photoshop with a brush, 8 k, 3 k.",1,all_data/1/10471.jpg
10483,"Realistic photo of one model in an apron holding a cup of hot coffee, professional photo, instagram photo, 10 mm.",1,all_data/1/10483.jpg
10490,A shot from above with a 360 degree perspective of a natural object.,3,all_data/3/10490.jpg
10502,"Detail and fine art print from photoshop, with no texture or photorecalcit, all image are high quality and high resolution image",1,all_data/1/10502.jpg
10504,"Large areas with high and low resolution textures, and a variety of textures, small details, and clean and unruly.",3,all_data/3/10504.jpg
10505,One of the pictures that are only made of black and white with red or orange spots.,1,all_data/1/10505.jpg
10511,Simple design to complex design in the creation of different artworks.,3,all_data/3/10511.jpg
10518,"4k macro real image, real coral, realistic in its composition, clear focus, closeup, bright.",3,all_data/3/10518.jpg
10519,An illustration of a model wearing a black mask and a large black collar.,1,all_data/1/10519.jpg
10523,"Macro in the air of the sea shore with white rock, very detailed, large, clean focus, clear focus, very clear.",1,all_data/1/10523.jpg
10524,"A small portion of a big image   i did this on photoshop, using the clone stamp tool, then changing the brush and the blend sett",1,all_data/1/10524.jpg
10532,"Image with text showing up at the bottom of the page, in the first sentence, on an ad.",1,all_data/1/10532.jpg
10538,"Ultra realistic portrait makeup by mr a, photorealistic, photorealistic, realistic, realistic, photorealistic, vignette, natural",1,all_data/1/10538.jpg
10547,"Portrait, high resolution, with a soft background, detail focus, full resolution.",1,all_data/1/10547.jpg
10549,"Bikini bathing model, a long beach, clear focus, blue water, high resolution, with details.",1,all_data/1/10549.jpg
10557,Small squares of the image in different color combinations.,1,all_data/1/10557.jpg
10563,The entire interior and exterior of a high end room with the light set on a table.,1,all_data/1/10563.jpg
10571,"Macro shot of a piece of iron ore, 8 k.",3,all_data/3/10571.jpg
10583,3d concept car futuristic zaha hadid futuristic futuristic.,1,all_data/1/10583.jpg
10585,"Macro shots with small flies and other insects on leaves, leaves on an apple with the insect and the apple in the middle, macro,",1,all_data/1/10585.jpg
10592,"Seamless seamless texture of stone, made of small pebbles and natural textures with no windows and doors.",3,all_data/3/10592.jpg
10598,"A shot looking at the sea, the beach, and the blue sea, a shot looking out at the horizon, a shot looking at the ocean.",1,all_data/1/10598.jpg
10619,"Hyper realistic blood on tar, intricate, ultra detailed, photorealistic, vibrante colors, trending on artstation, octane render,",1,all_data/1/10619.jpg
10622,"A macro of a piece of green paper folded into a tiny little square, closeup, microscopic view of the detailed patterns, closeup,",3,all_data/3/10622.jpg
10625,"An abstract deco art, with a soft color palette, warm and soft tone, hyper realistic texture, 8K HDR, Octane.",3,all_data/3/10625.jpg
10627,"High resolution photo detailing very thick dark long hair, small details.",1,all_data/1/10627.jpg
10629,"The picture covers a large part of the canvas and it is very detailed, dark purple, grey texture.",1,all_data/1/10629.jpg
10653,A collection of the best street photography images in the world.,1,all_data/1/10653.jpg
10655,"The ocean floor at 100 m deep from oceanographer, at 400 m wide with small submarine, at 400.",1,all_data/1/10655.jpg
10661,Black text on a white background with light red font.,1,all_data/1/10661.jpg
10670,"2, is focused, consistent, sharp lens, high resolution, low level lighting, highly detailed object rendering of a natural scene.",1,all_data/1/10670.jpg
10678,3d texture photo scanned photograph of a single grain with a variety of lighting to achieve realism.,3,all_data/3/10678.jpg
10698,Modern realism a highly detailed image of realistic architecture.,1,all_data/1/10698.jpg
10699,"Hyper realistic close up blood, in close up perspective where the red drops make a little puddles on white ground in the backgro",1,all_data/1/10699.jpg
10706,"A scene of a large building with small rectangular windows, with two lines on one side made by two lines of bricks, realistic hi",3,all_data/3/10706.jpg
10708,"Color tones of gold, silver, platinum, red, black, white.",1,all_data/1/10708.jpg
10709,I am a realistic photo for your real world.,1,all_data/1/10709.jpg
10710,Black & white picture with different sized circles in different colors.,3,all_data/3/10710.jpg
10712,This is a fractal of the whole earth.,1,all_data/1/10712.jpg
10714,Very photorealistic 3D computer render of a fractal butterfly.,1,all_data/1/10714.jpg
10720,Small rectangular pieces of wood in various light or dark.,1,all_data/1/10720.jpg
10721,Staircase painting at the end of the 18th century.,3,all_data/3/10721.jpg
10727,"Hyper realistic super macro blood on tar, intricate, ultra detailed, photorealistic, vibrante colors, trending on artstation, oc",1,all_data/1/10727.jpg
10728,"An image of a sculpture like piece of art, made of glass.",1,all_data/1/10728.jpg
10731,"Natural lighting or backlight photo with a black, blurred or partially lost object in the main of the image.",1,all_data/1/10731.jpg
10733,"Super crisp, ultra sharp, photorealistic, vibrante colors, trending around the world.",1,all_data/1/10733.jpg
10734,Deep space galaxy star lightscape galaxy nebula galaxies galaxies stellar structure galaxies.,3,all_data/3/10734.jpg
10738,"A beautiful black and grey photo of, a portrait of, a s, the shot.",1,all_data/1/10738.jpg
10740,"A simple 2 k seamless panorama from a high up mountain to a town, made of smooth grey rocks, no edges, no pattern, no contrast,",3,all_data/3/10740.jpg
10771,An ultra clean photo with nice texture photoshop y2k.,1,all_data/1/10771.jpg
10772,"The wall texture is a rough and smooth with details, the stone is high details with textures and patterns at different levels of",3,all_data/3/10772.jpg
10775,A texture in a similar mood for the leaf.,3,all_data/3/10775.jpg
10776,"Deep blue sea, water, underwater, light, waves, water, texture  map.",3,all_data/3/10776.jpg
10779,Heart of a butterfly close up of its tiny inner structure.,1,all_data/1/10779.jpg
10783,"Vines with flowers, black, white, and rust textures with grey background.",3,all_data/3/10783.jpg
10789,A large image of an empty and desolate landscape in the background.,1,all_data/1/10789.jpg
10793,"Large, colorful squares and squares with small dots, detailed, simple.",1,all_data/1/10793.jpg
10794,"Close up of a wooden board with glass windows, it has a small round hole on the top with a cross in its middle the windows have",3,all_data/3/10794.jpg
10800,"Abstract shapes of the nature and its forms, an abstract concept of fractal generated shapes in a chaotic fashion as if a.",3,all_data/3/10800.jpg
10803,"Macro of a complex biological system; details of a honey bee colony, made of colorful fiber optics.",3,all_data/3/10803.jpg
10804,"Abstract texture of wood grains, ultra sharp 4 k, 8 k.",3,all_data/3/10804.jpg
10811,"High detailed super macro blood, art by steven stanhope, octane, hyper realistic, detailed, vibrante colors, colorful.",1,all_data/1/10811.jpg
10826,"Handcrafted, organic textural, painted oil painting, hyper realistic, hyper detailed image with organic, high contrast painting,",1,all_data/1/10826.jpg
10836,"Ultra realistic and complex, texture mapped with a futuristic high tech esque sci Fi robot like skin texture.",1,all_data/1/10836.jpg
10837,"A flower, maximum realism and maximum detail, realistic and macro of the flowers realistic close up of a bud detail, realistic c",3,all_data/3/10837.jpg
10843,"This is a full colored, seamless, high resolution, realistic texture of the skin, made of 4k color.",1,all_data/1/10843.jpg
10849,A photograph using a very detailed lens and a dark light filter.,1,all_data/1/10849.jpg
10852,"3d futuristic sci fi concept cars by zaha hadid, close up, detail shot, ash thorp khyzyl saleem, k.",1,all_data/1/10852.jpg
